timestampSec,isShooting,playerPosX,playerPosY,playerPosZ,aimYawSpeed,aimPitchSpeed,moveSpeed,deltaYaw,deltaPitch,health,weaponId,isOnGround,distanceToNearestEnemy
278.03,0,189.07,147.06,4.50,0.00,0.00,0.00,0.00,0.00,0,3,1,7.99
278.23,0,189.07,147.06,4.50,0.00,0.00,0.00,0.00,0.00,0,3,1,10.21
278.43,0,189.07,147.06,4.50,0.00,0.00,0.00,0.00,0.00,0,3,1,11.12
278.64,0,189.07,147.06,4.50,0.00,0.00,0.00,0.00,0.00,0,3,1,12.62
278.84,0,189.07,147.06,4.50,0.00,0.00,0.00,0.00,0.00,0,3,1,12.20
279.04,0,189.07,147.06,4.50,0.00,0.00,0.00,0.00,0.00,0,3,1,12.22
279.24,0,189.07,147.06,4.50,0.00,0.00,0.00,0.00,0.00,0,3,1,12.22
279.44,0,189.07,147.06,4.50,0.00,0.00,0.00,0.00,0.00,0,3,1,9.30
279.64,0,189.07,147.06,4.50,0.00,0.00,0.00,0.00,0.00,0,3,1,8.18
280.69,0,241.00,44.00,5.50,37.09,0.00,115.41,37.09,0.00,100,3,1,9999.00
280.89,0,241.00,44.00,5.50,5.36,11.01,0.00,5.36,-11.01,100,3,1,4.29
281.09,0,241.00,44.00,5.50,11.91,6.91,0.00,11.91,-6.91,100,3,1,6.56
281.29,0,241.00,44.00,5.50,18.45,7.45,0.00,18.45,7.45,100,3,1,9.60
281.49,0,241.00,44.00,5.50,0.73,0.73,0.00,0.73,0.73,100,3,1,12.74
281.69,0,241.00,44.00,5.50,46.18,1.91,0.00,46.18,-1.91,100,3,1,15.81
281.89,0,241.00,44.00,5.50,34.82,8.00,0.00,34.82,8.00,100,3,1,17.89
282.10,0,241.00,44.00,5.50,52.91,0.36,0.00,52.91,0.36,100,3,1,18.14
282.30,0,241.00,44.00,5.50,1.73,0.73,0.00,1.73,-0.73,100,3,1,19.24
282.50,0,241.00,44.00,5.50,0.64,0.18,0.00,0.64,-0.18,100,3,1,18.74
282.70,0,241.00,44.00,5.50,2.73,0.36,0.00,2.73,-0.36,100,3,1,17.67
282.90,0,241.00,44.00,5.50,3.91,0.55,0.00,3.91,-0.55,100,3,1,17.95
283.10,0,241.00,44.00,5.50,71.27,1.45,0.00,71.27,-1.45,100,3,1,18.20
283.30,0,241.00,44.00,5.50,1.09,0.00,0.00,1.09,0.00,100,3,1,16.30
283.51,0,241.00,44.00,5.50,0.00,0.00,0.00,0.00,0.00,100,3,1,13.75
283.71,0,239.88,44.27,5.50,24.18,1.27,1.15,24.18,-1.27,100,3,1,10.57
283.91,0,237.25,45.26,5.50,0.00,0.00,2.81,0.00,0.00,100,3,1,7.99
284.11,0,234.31,46.42,5.50,0.00,0.00,3.16,0.00,0.00,100,3,1,9.56
284.31,0,231.33,47.62,6.50,0.00,0.00,3.37,0.00,0.00,100,3,1,14.20
284.52,0,228.34,48.82,6.50,0.00,0.00,3.21,0.00,0.00,100,3,1,19.80
284.71,0,225.34,49.92,7.50,0.00,0.00,3.35,0.00,0.00,100,3,1,24.97
284.92,0,221.50,49.13,7.50,0.00,0.00,3.92,0.00,0.00,100,3,1,27.29
285.12,0,217.59,47.36,6.50,40.64,0.09,4.41,40.64,-0.09,100,3,1,29.49
285.32,0,214.78,44.14,5.50,0.18,0.00,4.39,0.18,0.00,100,3,1,30.56
285.52,0,212.58,40.28,5.50,0.00,0.00,4.45,0.00,0.00,100,3,1,31.38
285.73,0,210.07,37.55,5.50,0.00,0.00,3.70,0.00,0.00,100,3,1,33.30
285.93,0,207.13,36.21,5.50,4.91,0.09,3.24,4.91,0.09,100,3,1,35.66
286.13,0,204.02,35.47,5.50,10.09,1.18,3.19,10.09,1.18,100,3,1,36.96
286.33,0,200.82,35.16,5.50,1.91,0.00,3.22,1.91,0.00,100,3,1,37.76
286.53,0,197.61,35.11,5.50,10.45,1.27,3.21,10.45,1.27,100,3,1,37.99
286.73,0,194.43,35.49,5.50,2.91,0.55,3.21,2.91,0.55,100,3,1,38.11
286.93,0,191.26,36.10,5.50,6.18,0.73,3.23,6.18,0.73,100,3,1,38.19
287.13,0,188.21,37.07,5.50,6.64,0.82,3.20,6.64,0.82,100,3,1,38.30
287.34,0,185.24,38.33,5.50,0.00,1.27,3.23,0.00,1.27,100,3,1,38.46
287.54,0,182.10,39.31,7.26,14.36,1.91,3.73,14.36,-1.91,100,3,1,38.59
287.74,0,177.94,39.33,8.50,21.55,0.09,4.34,21.55,0.09,100,3,1,39.61
287.94,0,175.12,40.97,8.50,24.64,0.45,3.26,24.64,-0.45,100,3,1,39.38
288.14,0,174.41,43.90,8.50,7.00,0.55,3.01,7.00,0.55,100,3,1,37.44
288.34,0,174.37,47.06,8.50,0.91,0.73,3.16,0.91,-0.73,100,3,1,35.26
288.55,0,174.48,50.28,8.50,1.00,0.55,3.22,1.00,-0.55,100,3,1,33.47
288.75,0,174.66,53.49,8.50,0.09,0.82,3.21,0.09,-0.82,100,3,1,32.13
288.95,0,174.84,56.70,8.50,6.45,1.00,3.22,6.45,-1.00,100,3,1,31.30
289.15,0,174.25,59.75,8.50,45.55,3.82,3.10,45.55,-3.82,100,3,1,31.59
289.35,0,172.21,62.06,8.50,1.82,1.18,3.08,1.82,1.18,100,3,1,32.30
289.55,0,168.99,63.43,8.50,16.91,6.55,3.50,16.91,6.55,100,3,1,32.84
289.75,0,167.52,64.87,8.50,0.00,0.00,2.06,0.00,0.00,100,3,1,32.03
289.95,0,167.24,65.15,8.50,0.00,0.00,0.39,0.00,0.00,100,3,1,29.44
290.16,0,167.19,65.20,8.50,0.00,0.00,0.07,0.00,0.00,100,3,1,26.75
290.36,0,167.18,65.21,8.50,0.00,0.00,0.01,0.00,0.00,100,3,1,24.50
290.56,0,167.18,65.21,8.50,0.00,0.00,0.00,0.00,0.00,100,3,1,21.64
290.77,0,167.18,65.21,8.50,2.73,0.64,0.00,2.73,0.64,100,3,1,18.52
290.97,0,167.18,65.21,8.50,0.00,0.00,0.00,0.00,0.00,100,3,1,15.57
291.17,0,167.18,65.21,8.50,0.00,0.00,0.00,0.00,0.00,100,3,1,12.80
291.37,0,167.18,65.21,8.50,9.18,3.45,0.00,9.18,-3.45,100,3,1,10.36
291.57,0,167.18,65.21,8.50,13.64,1.45,0.00,13.64,-1.45,100,3,1,7.70
291.77,0,167.18,65.21,8.50,10.82,0.55,0.00,10.82,-0.55,100,3,1,4.76
291.98,0,167.18,65.22,8.50,12.36,0.55,0.02,12.36,-0.55,100,3,1,2.20
292.18,0,167.18,65.99,8.50,1.00,0.00,0.77,1.00,0.00,100,3,1,2.81
292.38,0,167.18,65.99,8.50,7.73,0.09,0.00,7.73,-0.09,100,3,1,3.80
292.58,0,167.76,66.17,8.50,9.82,0.73,0.60,9.82,0.73,100,3,1,3.35
292.78,0,170.76,68.20,8.50,1.18,0.09,3.63,1.18,-0.09,100,3,1,7.09
292.98,0,172.90,70.69,8.50,36.45,9.55,3.28,36.45,-9.55,100,3,1,12.21
293.18,0,174.42,73.32,8.56,84.18,5.27,3.04,84.18,-5.27,100,3,1,15.55
293.38,0,174.78,74.02,9.19,10.82,0.18,1.01,10.82,0.18,100,3,1,16.91
293.59,0,174.85,74.15,9.19,0.00,0.00,0.14,0.00,0.00,100,3,1,16.42
293.79,0,174.86,74.17,9.19,0.00,0.00,0.03,0.00,0.00,100,3,1,14.07
293.99,0,174.86,74.17,9.19,0.00,0.00,0.00,0.00,0.00,100,3,1,11.97
294.20,0,174.86,74.17,9.19,0.00,0.00,0.00,0.00,0.00,100,3,1,10.25
294.40,0,174.86,74.17,9.19,0.00,0.00,0.00,0.00,0.00,100,3,1,11.44
294.60,0,174.86,74.17,9.19,0.00,0.00,0.00,0.00,0.00,100,3,1,14.65
294.80,0,174.86,74.17,9.19,0.00,0.00,0.00,0.00,0.00,100,3,1,15.67
295.01,0,174.86,74.17,9.19,0.00,0.00,0.00,0.00,0.00,100,3,1,15.75
295.21,0,174.86,74.17,9.19,0.00,0.00,0.00,0.00,0.00,100,3,1,15.81
295.41,0,174.86,74.17,9.19,0.00,0.00,0.00,0.00,0.00,100,3,1,16.17
295.61,0,174.86,74.17,9.19,0.00,0.00,0.00,0.00,0.00,100,3,1,15.07
295.82,0,174.86,74.17,9.19,0.00,0.00,0.00,0.00,0.00,100,3,1,12.93
296.02,0,174.86,74.17,9.19,0.00,0.00,0.00,0.00,0.00,100,3,1,10.45
296.22,0,174.86,74.17,9.19,0.00,0.00,0.00,0.00,0.00,100,3,1,8.15
296.42,0,174.86,74.17,9.19,0.00,0.00,0.00,0.00,0.00,100,3,1,6.76
296.63,0,174.86,74.17,9.19,0.00,0.00,0.00,0.00,0.00,100,3,1,6.91
296.83,0,174.86,74.17,9.19,0.00,0.00,0.00,0.00,0.00,100,3,1,6.38
297.04,0,174.86,74.17,9.19,0.64,0.27,0.00,0.64,0.27,100,3,1,6.31
297.24,0,174.86,74.17,9.19,0.00,0.00,0.00,0.00,0.00,100,3,1,5.99
297.44,0,174.86,74.17,9.19,0.00,0.00,0.00,0.00,0.00,100,3,1,6.33
297.64,0,174.86,74.17,9.19,0.00,0.00,0.00,0.00,0.00,100,3,1,6.43
297.84,0,174.86,74.17,9.19,0.00,0.00,0.00,0.00,0.00,100,3,1,5.76
298.04,0,174.86,74.17,9.19,0.00,0.00,0.00,0.00,0.00,100,3,1,4.85
298.24,0,174.86,74.17,9.19,0.00,0.00,0.00,0.00,0.00,100,3,1,3.45
298.45,0,174.86,74.17,9.19,0.00,0.00,0.00,0.00,0.00,100,3,1,2.51
298.65,0,174.85,74.11,9.19,42.18,1.09,0.07,42.18,-1.09,100,3,1,4.44
298.85,0,173.70,72.84,8.59,40.09,12.09,1.82,40.09,12.09,100,3,0,5.75
299.05,0,171.79,70.15,8.50,1.55,0.82,3.29,1.55,0.82,100,3,1,5.80
299.25,0,170.01,66.33,8.50,5.27,0.18,4.22,5.27,0.18,100,3,1,9.00
299.45,0,167.35,64.78,8.50,51.55,7.55,3.08,51.55,7.55,100,3,1,10.61
299.65,0,164.71,65.85,8.50,14.36,0.73,2.85,14.36,0.73,100,3,1,10.29
299.86,0,162.74,68.18,8.50,28.27,2.18,3.05,28.27,-2.18,100,3,1,11.02
300.06,0,161.72,71.15,8.50,8.73,0.27,3.14,8.73,-0.27,100,3,1,13.13
300.26,0,161.23,74.30,8.50,3.55,0.73,3.19,3.55,-0.73,100,3,1,16.37
300.46,0,161.21,77.51,8.50,10.73,1.00,3.21,10.73,-1.00,100,3,1,20.17
300.66,0,161.55,80.70,8.50,12.18,1.64,3.20,12.18,-1.64,100,3,1,22.40
300.86,0,161.63,83.92,8.50,6.91,0.82,3.22,6.91,-0.82,100,3,1,24.21
301.07,0,161.71,87.13,8.50,3.64,0.09,3.21,3.64,-0.09,100,3,1,22.97
301.27,0,161.72,90.34,7.66,13.00,0.18,3.32,13.00,-0.18,100,3,0,17.13
301.47,0,162.41,93.37,7.50,19.00,0.00,3.11,19.00,0.00,100,3,1,10.98
301.67,0,163.91,96.17,7.50,2.73,0.55,3.17,2.73,0.55,100,3,1,4.73
301.87,0,164.51,97.22,7.50,17.64,1.64,1.21,17.64,1.64,100,3,1,2.20
302.07,0,164.51,97.22,7.50,0.00,0.00,0.00,0.00,0.00,100,3,1,2.20
302.27,0,164.51,97.22,7.50,0.18,0.00,0.00,0.18,0.00,100,3,1,2.20
302.47,0,164.51,97.22,7.50,0.00,0.00,0.00,0.00,0.00,100,3,1,2.20
302.68,0,164.51,97.22,7.50,0.00,0.00,0.00,0.00,0.00,100,3,1,2.20
302.88,0,163.91,96.85,7.50,85.09,5.09,0.70,85.09,-5.09,100,3,1,2.51
303.08,0,165.08,94.52,7.50,26.91,1.45,2.61,26.91,1.45,100,3,1,2.57
303.28,0,164.61,93.01,7.50,34.45,3.00,1.58,34.45,3.00,100,3,1,3.55
303.48,0,161.90,93.39,7.50,22.55,0.45,2.74,22.55,0.45,100,3,1,3.50
303.69,0,158.20,94.09,7.50,28.36,0.64,3.76,28.36,0.64,100,3,1,3.06
303.89,0,157.97,96.92,7.50,1.27,0.91,2.84,1.27,-0.91,100,3,1,4.45
304.09,0,157.83,100.12,7.50,1.09,0.82,3.20,1.09,-0.82,100,3,1,7.04
304.29,0,157.62,103.17,7.50,53.36,4.91,3.06,53.36,4.91,100,3,1,8.75
304.49,0,160.44,104.75,7.50,1.91,0.27,3.23,1.91,0.27,100,3,1,12.88
304.69,0,162.85,106.87,7.50,0.00,0.00,3.21,0.00,0.00,100,3,1,15.92
304.89,0,166.21,108.24,7.50,0.00,0.00,3.62,0.00,0.00,100,3,1,19.35
305.10,0,169.01,110.09,7.50,20.45,1.73,3.36,20.45,-1.73,100,3,1,21.15
305.30,0,171.79,111.70,9.12,10.55,0.18,3.59,10.55,-0.18,100,3,1,21.98
305.50,0,174.81,112.84,8.50,8.18,0.82,3.29,8.18,-0.82,100,3,1,21.91
305.70,0,177.93,113.61,7.50,1.09,0.00,3.37,1.09,0.00,100,3,1,22.21
305.90,0,181.09,114.20,7.50,0.00,0.00,3.21,0.00,0.00,100,3,1,22.17
306.11,0,184.26,114.74,7.50,0.00,0.00,3.22,0.00,0.00,100,3,1,23.32
306.31,0,187.44,115.27,7.50,0.00,0.00,3.23,0.00,0.00,100,3,1,23.37
306.51,0,190.61,115.80,7.50,0.00,0.00,3.21,0.00,0.00,100,3,1,24.96
306.71,0,193.72,116.85,7.50,0.00,0.00,3.27,0.00,0.00,100,3,1,27.23
306.91,0,196.70,118.50,7.50,0.00,0.00,3.41,0.00,0.00,100,3,1,28.65
307.11,0,199.84,119.24,7.50,0.00,0.00,3.22,0.00,0.00,100,3,1,29.61
307.31,0,203.02,119.81,6.50,0.73,0.45,3.38,0.73,-0.45,100,3,1,30.36
307.52,0,206.09,120.57,4.79,30.55,4.00,3.59,30.55,-4.00,100,3,0,31.25
307.72,0,208.83,122.11,4.50,0.09,0.09,3.15,0.09,0.09,100,3,1,31.55
307.92,0,211.21,124.21,4.50,30.36,5.00,3.17,30.36,5.00,100,3,1,31.61
308.12,0,212.34,127.05,4.50,19.55,0.18,3.06,19.55,0.18,100,3,1,31.49
308.32,0,212.54,130.20,4.50,0.00,0.00,3.15,0.00,0.00,100,3,1,32.73
308.52,0,212.54,133.42,4.50,0.00,0.00,3.22,0.00,0.00,100,3,1,36.31
308.72,0,212.50,136.60,4.50,0.00,0.00,3.18,0.00,0.00,100,3,1,40.89
308.92,0,212.47,139.29,3.91,0.00,0.00,2.76,0.00,0.00,100,3,1,45.61
309.12,0,212.45,140.58,3.87,0.00,0.00,1.29,0.00,0.00,100,3,1,49.06
309.33,0,212.42,143.14,4.50,0.00,0.00,2.64,0.00,0.00,100,3,1,52.23
309.53,0,212.40,144.79,3.62,0.00,0.00,1.87,0.00,0.00,100,3,1,54.03
309.73,0,212.77,146.99,4.50,47.82,0.82,2.40,47.82,-0.82,100,3,1,55.95
309.93,0,213.85,150.49,4.50,17.09,0.00,3.66,17.09,0.00,100,3,1,59.18
310.13,0,215.21,154.64,4.50,2.36,0.00,4.37,2.36,0.00,100,3,1,63.10
310.33,0,216.83,158.85,4.50,0.18,0.00,4.51,0.18,0.00,100,3,1,67.68
310.53,0,218.43,162.23,4.50,145.45,0.73,3.74,145.45,-0.73,100,3,1,71.34
310.73,0,217.35,162.37,4.50,76.18,1.18,1.09,76.18,1.18,100,3,1,68.92
310.94,0,218.45,159.32,4.50,20.73,0.45,3.24,20.73,-0.45,100,3,1,64.80
311.14,0,219.31,156.46,4.50,73.82,4.82,2.99,73.82,4.82,100,3,1,60.43
311.34,0,216.82,157.34,4.50,19.55,6.18,2.64,19.55,6.18,100,3,1,56.34
311.54,0,213.76,158.13,4.50,0.91,1.18,3.16,0.91,1.18,100,3,1,52.42
311.74,0,210.60,158.67,4.50,0.00,0.82,3.20,0.00,0.82,100,3,1,48.87
311.94,0,207.43,159.16,4.50,0.18,0.55,3.21,0.18,0.55,100,3,1,46.14
312.14,0,204.25,159.66,5.22,0.09,2.82,3.30,0.09,-2.82,100,3,1,45.96
312.35,0,201.05,160.11,6.67,2.09,5.18,3.54,2.09,-5.18,100,3,1,46.36
312.55,0,197.86,160.50,8.50,1.36,1.00,3.70,1.36,1.00,100,3,1,45.58
312.75,0,194.51,160.40,9.93,22.45,4.18,3.65,22.45,-4.18,100,3,1,44.02
312.95,0,190.41,159.50,10.50,2.73,0.27,4.24,2.73,-0.27,100,3,1,40.79
313.15,0,187.11,160.27,10.50,10.36,7.45,3.39,10.36,-7.45,100,3,1,40.45
313.35,0,184.06,161.35,10.50,13.36,6.27,3.24,13.36,-6.27,100,3,1,41.50
313.56,0,180.92,162.01,11.03,0.73,1.45,3.25,0.73,-1.45,100,3,0,42.22
313.77,0,177.55,162.60,13.37,0.55,2.00,4.14,0.55,-2.00,100,3,0,44.52
313.97,0,175.99,163.12,12.50,8.36,3.09,1.86,8.36,-3.09,100,3,1,46.44
314.17,0,172.80,163.00,11.74,16.27,0.55,3.28,16.27,-0.55,100,3,0,48.83
314.37,0,169.70,162.37,9.64,29.09,5.91,3.79,29.09,5.91,100,3,0,50.44
314.57,0,167.02,161.10,8.50,21.64,6.45,3.18,21.64,6.45,100,3,1,50.48
314.77,0,165.12,158.93,6.09,5.73,2.36,3.76,5.73,2.36,100,3,0,47.44
314.98,0,163.61,156.31,5.26,3.82,2.18,3.14,3.82,2.18,100,3,1,42.97
315.18,0,162.68,153.29,6.50,0.09,0.00,3.39,0.09,0.00,100,3,1,38.14
315.38,0,162.31,150.15,7.50,29.36,1.45,3.32,29.36,-1.45,100,3,1,33.13
315.58,0,162.91,147.02,7.50,0.18,0.00,3.18,0.18,0.00,100,3,1,27.54
315.78,0,163.78,143.92,7.50,2.64,0.64,3.22,2.64,0.64,100,3,1,22.73
315.98,0,164.86,140.91,7.50,12.36,0.73,3.21,12.36,0.73,100,3,1,17.99
316.19,0,166.53,138.18,7.50,10.91,0.36,3.20,10.91,-0.36,100,3,1,11.97
316.39,0,168.01,135.73,7.50,1.64,0.27,2.85,1.64,-0.27,100,3,1,6.23
316.59,0,170.23,133.36,10.01,6.64,2.73,4.11,6.64,-2.73,100,3,0,4.05
316.79,0,172.18,130.94,10.20,52.27,2.18,3.11,52.27,-2.18,100,3,0,7.93
317.00,0,173.45,128.29,9.30,4.55,3.18,3.07,4.55,3.18,100,3,0,13.27
317.20,0,174.24,125.50,8.06,2.45,0.64,3.15,2.45,-0.64,100,3,0,19.04
317.40,0,174.41,122.51,7.50,6.09,1.27,3.05,6.09,-1.27,100,3,1,23.14
317.60,0,173.67,119.48,7.50,13.82,0.73,3.12,13.82,-0.73,100,3,1,25.56
317.80,0,172.34,116.60,7.50,0.00,0.00,3.17,0.00,0.00,100,3,1,28.32
318.00,0,170.89,113.82,10.11,94.36,4.91,4.08,94.36,-4.91,100,3,0,28.87
318.20,0,169.78,111.71,10.47,21.82,1.55,2.41,21.82,1.55,100,3,0,28.04
318.41,0,168.99,110.20,8.32,0.00,0.00,2.74,0.00,0.00,100,3,0,26.17
318.61,0,168.48,108.96,7.50,95.18,4.00,1.56,95.18,4.00,100,3,1,25.80
318.81,0,167.34,105.78,7.50,3.64,0.18,3.39,3.64,-0.18,100,3,1,28.10
319.02,0,166.72,102.01,7.50,3.00,0.55,3.81,3.00,-0.55,100,3,1,29.77
319.22,0,166.73,98.82,7.50,89.36,2.27,3.19,89.36,-2.27,100,3,1,29.32
319.42,0,165.44,94.95,7.50,18.00,3.82,4.08,18.00,3.82,100,3,1,30.17
319.62,0,162.70,91.65,7.50,6.55,5.64,4.29,6.55,5.64,100,3,1,32.23
319.82,0,161.30,88.61,7.93,18.18,1.27,3.38,18.18,1.27,100,3,1,34.75
320.02,0,161.68,85.51,8.50,12.45,3.55,3.17,12.45,3.55,100,3,1,37.78
320.23,0,162.09,82.30,8.50,1.18,0.00,3.24,1.18,0.00,100,3,1,41.50
320.43,0,161.91,79.14,8.50,7.36,1.00,3.16,7.36,-1.00,100,3,1,45.07
320.63,0,161.90,75.94,8.50,11.73,3.36,3.20,11.73,-3.36,100,3,1,48.30
320.84,0,162.42,72.72,8.50,6.64,2.45,3.26,6.64,-2.45,100,3,1,52.58
321.04,0,162.51,68.69,8.50,34.73,1.00,4.03,34.73,1.00,100,3,1,58.91
321.24,0,164.28,65.69,8.50,33.64,1.36,3.49,33.64,1.36,100,3,1,64.38
321.44,0,167.12,65.65,8.50,33.82,0.18,2.84,33.82,0.18,100,3,1,62.28
321.64,0,169.80,67.34,8.50,26.73,0.45,3.17,26.73,-0.45,100,3,1,58.85
321.84,0,173.35,68.75,8.50,136.73,5.27,3.81,136.73,-5.27,100,3,1,55.85
322.05,0,176.02,67.04,8.50,33.64,1.82,3.17,33.64,1.82,100,3,1,55.56
322.25,0,176.32,64.08,8.52,0.00,0.00,2.98,0.00,0.00,100,3,1,55.43
322.45,0,175.87,60.96,8.88,0.00,0.00,3.17,0.00,0.00,100,3,0,54.92
322.65,0,175.30,57.81,8.50,0.27,1.09,3.22,0.27,-1.09,100,3,1,54.55
322.85,0,174.71,54.60,8.50,17.82,0.82,3.26,17.82,0.82,100,3,1,55.09
323.05,0,174.54,50.99,8.50,35.73,1.55,3.62,35.73,1.55,100,3,1,57.36
323.26,0,174.44,46.61,8.50,6.18,1.27,4.38,6.18,-1.27,100,3,1,61.90
323.46,0,174.78,42.13,8.50,25.91,3.45,4.49,25.91,-3.45,100,3,1,67.41
323.66,0,176.70,38.30,8.50,17.27,3.36,4.28,17.27,-3.36,100,3,1,72.85
323.86,0,179.73,37.19,8.50,0.82,0.73,3.22,0.82,0.73,100,3,1,75.37
324.07,0,182.89,37.04,7.50,0.09,0.09,3.32,0.09,0.09,100,3,1,75.93
324.27,0,186.09,36.70,5.85,2.82,6.73,3.62,2.82,6.73,100,3,0,75.42
324.47,0,189.32,36.28,5.50,2.27,3.18,3.28,2.27,3.18,100,3,1,74.19
324.67,0,192.41,36.86,5.50,36.36,0.36,3.14,36.36,0.36,100,3,1,73.05
324.87,0,195.39,36.95,5.50,0.27,0.27,2.98,0.27,0.27,100,3,1,73.49
325.07,0,198.63,38.15,5.50,8.27,0.91,3.46,8.27,0.91,100,3,1,73.67
325.27,0,201.90,39.61,5.50,1.00,0.00,3.58,1.00,0.00,100,3,1,74.46
325.48,0,205.10,41.38,5.50,12.27,0.27,3.66,12.27,-0.27,100,3,1,76.61
325.68,0,209.05,43.08,5.50,6.82,0.18,4.31,6.82,0.18,100,3,1,80.40
325.88,0,213.18,45.06,5.50,0.00,0.00,4.57,0.00,0.00,100,3,1,84.60
326.08,0,217.27,47.07,7.88,0.00,0.00,5.14,0.00,0.00,100,3,0,87.01
326.29,0,221.24,49.12,8.28,1.55,0.09,4.48,1.55,-0.09,100,3,0,90.78
326.49,0,224.00,51.58,7.65,13.91,0.82,3.76,13.91,-0.82,100,3,0,94.10
326.69,0,225.19,54.46,8.50,4.73,0.09,3.23,4.73,-0.09,100,3,1,96.00
326.89,0,225.35,57.61,8.50,0.00,0.00,3.16,0.00,0.00,100,3,1,96.62
327.09,0,225.25,60.81,8.50,0.00,0.00,3.20,0.00,0.00,100,3,1,96.25
327.30,0,223.91,64.00,9.18,0.36,0.00,3.53,0.36,0.00,100,3,0,94.52
327.50,0,223.16,67.20,11.35,2.91,1.09,3.94,2.91,-1.09,100,3,0,93.18
327.70,0,222.76,70.40,10.76,0.09,0.00,3.28,0.09,0.00,100,3,0,92.07
327.90,0,222.79,73.61,8.53,0.00,0.00,3.91,0.00,0.00,100,3,0,91.21
328.10,0,222.87,76.81,8.50,0.09,0.00,3.21,0.09,0.00,100,3,1,89.53
328.30,0,223.03,80.00,8.50,18.91,4.09,3.19,18.91,-4.09,100,3,1,87.68
328.50,0,223.92,83.06,8.50,5.64,0.00,3.19,5.64,0.00,100,3,1,88.33
328.70,0,225.46,85.81,8.50,42.00,13.91,3.15,42.00,13.91,100,3,1,89.03
328.90,0,228.21,86.90,8.75,7.55,2.73,2.96,7.55,2.73,100,3,1,92.38
329.11,0,231.97,85.59,10.55,19.82,5.09,4.37,19.82,-5.09,100,3,1,98.47
329.31,0,236.07,84.83,13.23,22.91,5.36,4.95,22.91,-5.36,100,3,1,104.88
329.51,0,240.45,85.64,14.50,26.82,0.18,4.63,26.82,-0.18,100,3,1,109.77
329.71,0,243.16,88.09,14.50,11.73,0.55,3.65,11.73,0.55,100,3,1,108.88
329.91,0,243.47,91.17,14.50,1.27,2.00,3.10,1.27,-2.00,100,3,1,104.27
330.12,0,243.23,94.36,14.89,2.36,0.82,3.22,2.36,0.82,100,3,1,100.14
330.32,0,242.94,97.65,16.88,32.00,2.36,3.86,32.00,-2.36,100,3,1,98.63
330.52,0,242.68,101.62,19.35,33.36,2.64,4.69,33.36,-2.64,100,3,1,96.09
330.72,0,240.78,105.30,19.50,8.82,1.82,4.14,8.82,-1.82,100,3,1,91.35
330.92,0,237.87,106.61,19.50,0.18,0.00,3.19,0.18,0.00,100,3,1,87.27
331.12,0,234.72,106.90,19.50,32.09,12.00,3.16,32.09,-12.00,100,3,1,83.51
331.32,0,231.84,105.82,19.50,22.82,13.64,3.08,22.82,-13.64,100,3,1,79.33
331.52,0,232.03,103.17,19.50,25.09,9.55,2.66,25.09,-9.55,100,3,1,78.00
331.73,0,233.19,100.85,16.98,4.55,2.73,3.62,4.55,2.73,100,3,0,77.01
331.93,0,233.48,97.48,13.14,38.09,7.64,5.12,38.09,7.64,100,3,0,78.04
332.13,0,232.51,95.22,8.50,55.09,25.27,5.25,55.09,25.27,100,3,1,79.03
332.33,0,229.34,93.84,8.50,28.00,5.82,3.45,28.00,5.82,100,3,1,78.59
332.53,0,226.12,94.71,8.50,23.55,3.64,3.34,23.55,-3.64,100,3,1,77.55
332.74,0,224.85,97.46,8.50,13.09,0.55,3.02,13.09,-0.55,100,3,1,77.75
332.94,0,222.60,99.39,8.50,79.91,1.45,2.97,79.91,1.45,100,3,1,77.59
333.14,0,220.11,97.88,9.50,0.36,0.00,3.09,0.36,0.00,100,3,1,78.29
333.34,0,216.36,95.81,8.50,58.73,2.09,4.40,58.73,-2.09,100,3,1,76.30
333.55,0,214.36,96.99,8.50,19.27,0.45,2.32,19.27,0.45,100,3,1,72.70
333.75,0,213.83,99.83,8.50,0.27,0.00,2.89,0.27,0.00,100,3,1,68.72
333.95,0,213.64,103.00,8.50,0.00,0.00,3.17,0.00,0.00,100,3,1,64.71
334.15,0,213.50,106.20,8.19,0.00,0.00,3.22,0.00,0.00,100,3,0,61.62
334.35,0,213.45,109.45,6.54,30.27,1.45,3.65,30.27,1.45,100,3,0,60.32
334.55,0,213.78,113.19,4.71,11.73,1.27,4.17,11.73,1.27,100,3,0,59.01
334.75,0,213.84,117.36,4.50,6.45,0.73,4.18,6.45,0.73,100,3,1,55.24
334.95,0,212.16,120.18,4.50,20.18,0.00,3.28,20.18,0.00,100,3,1,50.65
335.16,0,209.16,120.61,4.50,8.27,1.18,3.04,8.27,1.18,100,3,1,46.49
335.36,0,205.97,120.91,4.50,2.27,2.73,3.20,2.27,2.73,100,3,1,43.29
335.56,0,202.62,120.40,5.89,0.73,0.00,3.66,0.73,0.00,100,3,1,41.27
335.76,0,199.38,120.56,7.50,9.82,1.00,3.63,9.82,-1.00,100,3,1,40.97
335.96,0,196.31,121.45,7.50,1.27,0.00,3.20,1.27,0.00,100,3,1,40.68
336.17,0,193.25,122.51,7.50,4.36,0.18,3.23,4.36,-0.18,100,3,1,39.76
336.37,0,189.73,122.54,7.50,0.00,0.00,3.52,0.00,0.00,100,3,1,35.21
336.57,0,186.65,123.55,7.50,0.00,0.00,3.24,0.00,0.00,100,3,1,31.21
